rgm_ppg,n_weeks,avg_weekly_sales,avg_weekly_units,avg_acv,sales_cv,is_new,is_delisted,recent_avg_sales,growth_rate,acv_trend,momentum,mat_growth,seasonality_index,promo_week_share,promo_sales_share,promo_acv_share,promo_lift,promo_visibility_share,price_elasticity,promo_effect_ctrl,avg_price,n_retailers,promo_lift_retailer_cv,acv_retailer_cv,price_elasticity_missing,promo_effect_ctrl_missing,promo_lift_missing,momentum_missing,seasonality_index_missing,promo_visibility_share_missing,mat_growth_missing,promo_lift_retailer_cv_missing,acv_retailer_cv_missing,is_own_manufacturer,subcategory_nm,brand_nm,price_tier,form,benefit_type,product_unit_size,product_pack_size,product_pack_count,product_is_multipack,promo_intensity_effect,dist_trend,peer_correlation_missing,peer_correlation,substitute_correlation_missing,substitute_correlation
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_4FD27A4E | PPG_ATTR5_241A0BB8 | PPG_ATTR6_92B72C5A | PPG_ATTR7_1D0C128B | PPG_ATTR8_0400AD8B | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,105,104.66285714285715,257.752380952381,0.1937704761904762,3.206365286169914,0,1,0.41583333333333333,-0.04086057860353991,-0.010138470868753892,0.9168785745740139,0.0017139489756997728,6.786452165324059,0.08571428571428572,0.2251148668496629,0.2517516863358094,27.28584348336603,0.0,0.07242093354103996,-0.10031208585049978,0.3643817044440615,1,0.0,0.0,0,0,0,1,0,0,0,1,1,NO,CLEANER,HASH_DC25081C,CLASSIC,TABLETS,MONOBENEFIT,6,6,1,0,0.28648812421907477,-0.007760091043848545,0,-0.5754459695071229,0,-0.5438897436603752
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_4FD27A4E | PPG_ATTR5_241A0BB8 | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_0400AD8B | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,1197.7384713375795,1049.5159235668789,1.245312738853503,0.8413694464963025,0,0,1253.93,-0.016193862002472942,-0.007385354039655415,1441.2988505747128,0.9824990297632797,1.4886339487069555,0.46496815286624205,0.32059135190577964,0.32127906339210044,1.922918443627042,0.0,0.07898377668110604,0.05799362583547467,1.0619553377393662,1,0.0,0.0,0,0,0,0,0,0,0,1,1,NO,CLEANER,HASH_DC25081C,CLASSIC,TABLETS,MONOBENEFIT,6,6,1,0,0.4987167429446188,-0.020004878195806066,1,0.2481722175052244,1,0.090839863111425
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_4FD27A4E | PPG_ATTR5_241A0BB8 | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_96FC7120 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,89,900.3914606741573,1689.4831460674156,0.4008934456928839,1.0405589713015444,0,1,25.0,-0.06845245032441145,-0.007860321189422308,1.2000000000000002,1.2000000000000002,2.0160578730595833,0.39325842696629215,0.23209021815365907,0.24605329581847352,4.609221917094645,0.0,0.22375711313848712,0.09680909323895098,0.49544811329358085,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,CLEANER,HASH_DC25081C,CLASSIC,TABLETS,MONOBENEFIT,36,36,1,0,0.6781395561501621,-0.026543673576017703,1,0.2481722175052244,1,0.090839863111425
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_4FD27A4E | PPG_ATTR5_55EC929C | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_CCFD05EB | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,675.5679617834395,1200.2611464968154,1.2319433121019108,0.4732790696405148,0,0,526.3333333333334,0.0030066838696598394,-0.0012225292888197034,0.7512608240555716,0.6502986071705966,0.7003252467346903,0.554140127388535,0.44674250717561015,0.4366792337810193,1.0173607963109648,0.0,0.17673386107347933,0.04178166006871488,0.547197108649161,1,0.0,0.0,0,0,0,0,0,0,0,1,1,NO,CLEANER,HASH_DC25081C,CLASSIC,TABLETS,MONOBENEFIT,3,3,1,0,0.3888900668683339,0.003698506746616956,0,0.6464582702107894,0,0.7183831324023964
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_A20E9B75 | PPG_ATTR5_416804E4 | PPG_ATTR6_5918E248 | PPG_ATTR7_A87D5006 | PPG_ATTR8_E8FEB8CF | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,1856.539278343949,1536.2738853503186,2.178156050955414,0.3762516999756864,0,0,1637.7858333333334,-0.0009295291398643578,0.0036283172805586746,1.0362333664799837,0.7530859016110436,0.6270903245984071,0.7707006369426752,0.4852454816569504,0.46942240420124925,1.3693730866587848,0.0,0.4259837040286281,0.09981446970016533,1.1736612136036184,1,0.0,0.0,0,0,0,0,0,0,0,1,1,NO,RINSE AID,HASH_DC25081C,CLASSIC,LIQUID,MONOBENEFIT,500,500,1,0,0.6648259450365834,-0.0020237191132358185,0,0.6409720921996424,0,0.02927943325064161
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_3222F9B8 | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_9CC14087 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,46,487.2217391304348,976.6086956521739,0.6728500000000001,1.112418447098567,0,1,587.1291666666666,-0.008262661054002562,0.015287246376811598,0.7282252329725395,0.7282252329725395,2.706862188280427,0.3695652173913043,0.19204127970176288,0.18215500679738872,4.116183735251658,0.0,0.02132285326671629,0.025924101376058828,0.47671400452079404,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MULTI BENEFIT,65,65,1,0,0.6032815119054921,-0.00553668896844209,0,0.6525513195834562,0,0.7466986590401895
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_6EFB65BC | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_556A0B88 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,2008.2735031847135,1128.6114649681529,1.5514261146496815,0.7317864032195326,0,0,1427.635833333333,0.008684807656944784,0.0020650745167112134,1.4068115060155382,1.0373016626207194,1.243070737179014,0.6178343949044586,0.31351561469333483,0.30462855689674806,2.0502031185143132,0.0,0.058397296860055875,0.0337804133635386,1.6801173684431077,1,0.0,0.0,0,0,0,0,0,0,0,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MONOBENEFIT,72,72,1,0,0.6890139739471388,0.013415665123964055,0,0.6475820325345929,0,-0.040879236521345334
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_6EFB65BC | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_A718BD30 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,549.9756050955414,1105.0063694267517,1.1711783439490446,1.026288755287154,0,0,630.6891666666667,0.0026422275504119097,-0.0012005969399462885,0.7425128375183218,1.1130581652144569,1.022281683249064,0.5286624203821656,0.26642095374835884,0.2829475578408575,4.462257804209362,0.0,0.07143301240986699,0.030740993189556587,0.4490223436608653,1,0.0,0.0,0,0,0,0,0,0,0,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MONOBENEFIT,25,25,1,0,0.8975959515129682,0.0030904386613267746,0,0.3541480604668805,0,-0.2657600327615826
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_9F00F326 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_A718BD30 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,60,532.6366666666667,1050.3666666666666,1.0399566666666666,0.43828150667185806,0,0,713.1408333333333,0.02663747738909326,0.01351239788830232,1.2910155159798753,1.2910155159798753,1.065909340404054,0.43333333333333335,0.32857238806385036,0.3014155204896684,1.641160249842649,0.0,0.027650060585479308,0.01645526672285802,0.5021106021795861,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS WITH SOLUBLE FILM,MULTI BENEFIT,25,25,1,0,0.42086126731487267,0.027339292685968065,0,0.8113434398415522,0,-0.38650760760926467
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_C502F34C | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_556A0B88 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,60,419.4,1021.6,0.6022683333333333,0.8940408983034437,0,0,782.4166666666666,0.030962660206377984,0.008226460127813284,2.3951530612244896,2.3951530612244896,1.7725725220848383,0.3333333333333333,0.21075013381818788,0.18581432272754125,3.000298062593145,0.0,0.016834767176991394,0.012354387398491262,0.4024651319481775,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MULTI BENEFIT,72,72,1,0,0.46212295799734127,0.01836496064816824,0,0.7298780819755686,0,-0.5396826076110718
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_C502F34C | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_815FCC11 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,60,1020.6628333333333,1106.8666666666666,1.1674766666666665,0.5228588870466376,0,0,1402.4133333333332,0.03586683429269433,0.01293198110586276,1.258970438175719,1.258970438175719,1.2098960673369066,0.48333333333333334,0.36335877293443297,0.3431694383358648,1.9605587473293642,0.0,0.04328146114266611,0.04430023043440179,0.8971272789843429,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MULTI BENEFIT,30,30,1,0,0.5245993746472547,0.04114024005312451,0,0.8154129114894351,0,-0.3886083042927789
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_E8B84D45 | PPG_ATTR6_92B72C5A | PPG_ATTR7_164D04A0 | PPG_ATTR8_A718BD30 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,69,401.21826086956526,1080.463768115942,1.0688159420289856,0.7249822552025734,0,1,234.14000000000007,-0.009931071434067207,-0.0035883814395323414,0.8807470588788477,0.8807470588788477,1.3205439375969745,0.5652173913043478,0.3440473164431065,0.35280925949950975,1.9778613670117657,0.0,0.06206452736977381,0.011336563010495182,0.3571596751043071,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MULTI BENEFIT,25,25,1,0,0.6167682587119254,-0.01056212723031272,1,0.2481722175052244,0,0.49434277702539325
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_FA5E9215 | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_556A0B88 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,99,1718.3761616161614,1081.4343434343434,1.3847888888888888,0.7798391092153143,0,1,40.75833333333333,-0.007579649901634293,-0.005021878787878769,0.017854007441664193,0.017854007441664193,1.4323176437224312,0.5757575757575758,0.20980857743633258,0.22747302456953317,2.162720476026718,0.0,0.04880912255213746,-0.0022176683050219026,1.4985995986281895,1,0.0,0.0,0,0,0,0,0,0,1,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MULTI BENEFIT,72,72,1,0,0.6629460236334054,-0.01045663601864222,0,0.6525513195834562,0,0.4557693579378343
PPG_ATTR1_DC25081C | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_DC25081C | PPG_ATTR4_AE186179 | PPG_ATTR5_FA5E9215 | PPG_ATTR6_92B72C5A | PPG_ATTR7_A87D5006 | PPG_ATTR8_A718BD30 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,141,569.9519148936171,1042.9290780141844,1.2068531914893617,0.765315609476109,0,0,59.20083333333333,0.009471652120038983,-0.0004120750032107529,0.15309504516929864,1.0366870000570263,1.3839274963094832,0.524822695035461,0.2287534307886195,0.240537279028064,1.9607437059026351,0.0,0.03737693525852668,0.020431447051264984,0.5237688021371398,1,0.0,0.0,0,0,0,0,0,0,0,1,1,NO,DETERGENT,HASH_DC25081C,OTHERS,TABLETS,MULTI BENEFIT,25,25,1,0,0.5696638026177224,0.011377098286158379,0,0.667114885045037,0,0.070403364005886
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_164D04A0 | PPG_ATTR8_83F5974E | PPG_ATTR9_A87FF679 | PPG_ATTR12_2BEF0FAC,157,4035.9540127388536,1369.3949044585988,1.3146942675159237,0.8322521490826886,0,0,6511.809166666666,0.015443609583613103,0.004978443180620072,0.7217062965325975,1.7928162357490836,1.1363411958551768,0.8280254777070064,0.4065603144267024,0.41925579780594857,1.2632345196433936,0.0,0.15681260433804517,0.01688858182497277,2.6085584313976695,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,1000,4,1,0.6763270646573648,0.0201484400647145,0,-0.08873656950076035,0,0.6296027550539919
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_164D04A0 | PPG_ATTR8_83F5974E | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,9170.963778343948,6038.730144585987,0.8001478237791932,1.1358040255991133,0,0,18785.3125,0.0032237702711960053,0.0010483573556438997,4.000932683501707,1.3619208692366938,1.2274200612708785,0.7515923566878981,0.39428081311897856,0.32622865685246005,1.897554062931336,0.1343511529140821,0.6664903675044964,0.2083000848175378,1.3358520499545228,2,0.0,1.1096768327925544,0,0,0,0,0,0,0,1,0,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,250,1,0,0.7995942715596169,0.002575343835223538,0,-0.08076059290451505,0,0.5995146770807915
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_164D04A0 | PPG_ATTR8_83F5974E | PPG_ATTR9_C81E728D | PPG_ATTR12_2BEF0FAC,157,10169.138078980892,3572.566878980892,1.3600667728237792,0.7391097406407799,0,0,8091.9675,-0.00815679399206199,-0.005207805855489899,1.4399101565054457,1.088545940393815,1.4275193624015887,0.8789808917197452,0.49049190004271415,0.44187668018848975,2.6203628301616138,0.11233130539830212,0.4904079078333551,0.23853556491177463,2.660027258361673,3,0.9805095251068812,1.5159565517109637,0,0,0,0,0,0,0,0,0,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,500,2,1,1.130874181653011,-0.011048784163999709,0,0.4137529905142121,1,0.090839863111425
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_A87D5006 | PPG_ATTR8_83F5974E | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,31437.690426751593,16683.877579617834,37.619163317409765,0.5163866346240678,0,0,46944.775275,0.0035106327425225604,-0.000802547388245539,0.9902744820647399,1.775724699076183,0.8332989928686908,1.0,0.5488627494672206,0.5232928244548866,4.560665872585858,0.4447561092830585,1.151894449320221,9.006318532629667,1.8099196419756363,5,1.9060559469959357,1.0535440947134322,0,0,1,0,0,0,0,0,0,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,250,1,0,1.7157178623481335,0.13183578813533703,0,-0.21768768349362821,0,0.6711988046804275
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_A87D5006 | PPG_ATTR8_83F5974E | PPG_ATTR9_C81E728D | PPG_ATTR12_2BEF0FAC,157,52602.96656751593,12815.052547770701,45.94788829617835,0.2237591860813728,0,0,43287.34984166666,-0.00020576343620925362,-0.03271334853333662,1.0530180275600731,0.7937238500831028,0.28456384104333055,0.9936305732484076,0.28370688891177764,0.3148274500176586,0.8696565480451574,0.5383328256060862,0.9622893545090199,0.054258899791547854,4.073121008158017,4,0.5230238815550375,0.7430519514558976,0,0,0,0,0,0,0,0,0,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,500,2,1,0.6217690508075575,-0.009453422831348032,0,0.005410975707153157,0,0.7258804464137649
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_A87D5006 | PPG_ATTR8_83F5974E | PPG_ATTR9_C9F0F895 | PPG_ATTR12_2BEF0FAC,157,1508.9703184713376,1097.3375796178343,0.6102713375796178,1.5516458174615473,0,0,1887.765,-0.005530766231985197,-0.0010853574507408233,2.500858894080035,0.9643310361212573,1.6608250592854126,0.47770700636942676,0.29106845382088326,0.31570524944933354,2.6299185834439203,0.0,0.10466348733570108,-0.006073871181898949,1.1587321267591535,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,2000,8,1,0.6158647544053674,-0.003365968470451126,0,-0.22768097025483364,1,0.090839863111425
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_5918E248 | PPG_ATTR7_C37DE1E7 | PPG_ATTR8_83F5974E | PPG_ATTR9_C9F0F895 | PPG_ATTR12_2BEF0FAC,157,6413.594012738854,1580.4777070063694,1.1600920382165605,1.070474962402539,0,0,7695.336666666667,-0.0028223539059433695,-0.0020804709158454182,1.2370412404057813,1.2111703520685482,1.0255636313026435,0.802547770700637,0.4953270779895611,0.5120139204917397,2.8035832772902998,0.0,0.176401341261841,-0.003495478073296865,3.582206311493219,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,CLEANER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,250,2000,8,1,1.072158550037073,-0.0032695785087879102,0,0.005360935551591026,0,0.39395545759882905
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_4FD27A4E | PPG_ATTR5_52B80579 | PPG_ATTR6_793F866E | PPG_ATTR7_A87D5006 | PPG_ATTR8_CCFD05EB | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,21280.20765987261,8660.291401273886,44.909553550955415,0.24117028262199577,0,0,17651.78666666667,-0.002304721734510845,-0.08610191520041689,1.0575377082871311,0.8404676838925117,0.45864190175687414,1.0,0.455177589744447,0.4650043530628722,4.560665872585858,0.6078500687057788,0.029542945258940523,9.029412336258956,2.452987542117537,5,0.07511535727365064,0.5605282979477051,0,0,1,0,0,0,0,0,0,YES,CLEANER,HASH_E73B26E8,CLASSIC,TABLETS WITH SOLUBLE FILM,MONOBENEFIT,3,3,1,0,1.7157178623481335,-0.10338493311506487,0,0.13372865110187587,0,0.6512130040721767
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_5C2AE06E | PPG_ATTR5_D24FDC8C | PPG_ATTR6_5918E248 | PPG_ATTR7_0BC77267 | PPG_ATTR8_51F67FFE | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,772.6728910828025,1445.9171974522294,0.25802484076433124,0.998875066284392,0,0,12.341666666666667,-0.018152455018063108,-0.0023605306408499204,0.22294849001699588,0.36061214872133596,1.907929523471017,0.08917197452229299,0.04212764335704044,0.040207583520311715,0.8978682682081073,0.0,0.14167404123809446,-0.012861356754408693,0.4497054287220806,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,FRESHENER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,25,25,1,0,0.057135274463560745,-0.00464178077350397,0,0.34860294555331534,0,0.7843220465788796
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_5C2AE06E | PPG_ATTR5_D24FDC8C | PPG_ATTR6_5918E248 | PPG_ATTR7_5964F492 | PPG_ATTR8_FF5704F1 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,11976.556720382167,8342.625212101912,34.66088353503185,0.16892639003625137,0,0,12741.985,0.0020665750058611447,0.02129985884308391,1.0200214093075577,1.1365409836888467,0.22605812034281816,0.9872611464968153,0.16745301368104948,0.24563453940673285,1.0433162236329985,0.35087096103588866,0.19584945451925906,0.007233441901412618,1.4340622441263495,5,0.989902222494912,0.9069868328834043,0,0,0,0,0,0,0,0,0,YES,FRESHENER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,4,4,1,0,0.7054712331971159,0.07155540373000427,0,-0.07862854270041666,0,0.5806044559803504
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_5C2AE06E | PPG_ATTR5_D24FDC8C | PPG_ATTR6_5918E248 | PPG_ATTR7_A87D5006 | PPG_ATTR8_FF5704F1 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,45,1260.5739755555555,1494.5555555555557,0.46467444444444445,0.3623770772124788,0,1,1757.6582416666668,0.012995838288119357,-0.0026369499341238442,1.550007598689263,1.550007598689263,1.2486909748113577,0.8888888888888888,0.5197735211842855,0.4962423168241243,1.2487076536132642,0.5695130742426632,0.02738765025495138,0.1326393590088406,0.8410174111187516,1,0.0,0.0,0,0,0,0,0,0,1,1,1,YES,FRESHENER,HASH_E73B26E8,CLASSIC,LIQUID,MONOBENEFIT,4,4,1,0,0.7203161555797882,0.0059999307722842,0,0.1003204912545226,1,0.090839863111425
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_8C4F4370 | PPG_ATTR5_E73B26E8 | PPG_ATTR6_BF03469B | PPG_ATTR7_A87D5006 | PPG_ATTR8_500D2BD3 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,68975.94658662421,25940.104105095543,29.244978290870485,0.2230197576803798,0,0,66010.78751666665,-6.195019188995084e-05,-0.042117032699388324,1.1633286254523625,0.7516821568357224,0.2872851253939542,0.9936305732484076,0.05916884217552092,0.052492339637898136,1.0154344248615428,0.15593406164444532,0.8950476136076255,-0.058952696276052485,2.6373427402919054,4,0.41292072697399623,0.6334233866044786,0,0,0,0,0,0,0,0,0,YES,SALT,HASH_E73B26E8,CLASSIC,GRAN,MONOBENEFIT,2000,2000,1,0,0.696370851908706,-0.0018116759006814183,0,-0.0012418445089957535,0,0.5384858893532235
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_8C4F4370 | PPG_ATTR5_E73B26E8 | PPG_ATTR6_BF03469B | PPG_ATTR7_A87D5006 | PPG_ATTR8_847952AD | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,1931.2870063694268,942.515923566879,0.8297076433121018,1.1004941329748132,0,0,2928.9375,0.049515683334153376,0.007357050403438378,1.07693898655636,0.9467248765565007,1.3220181276807355,0.0,0.0,0.0,4.560665872585858,0.23484357222086114,0.3099720856190481,0.0,1.925092790390592,1,0.0,0.0,0,0,1,0,0,1,0,1,1,YES,SALT,HASH_E73B26E8,CLASSIC,GRAN,MONOBENEFIT,4000,4000,1,0,0.0,0.04009877789804219,0,-0.2530755146540767,0,-0.7377714898948238
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_8C4F4370 | PPG_ATTR5_E73B26E8 | PPG_ATTR6_BF03469B | PPG_ATTR7_A87D5006 | PPG_ATTR8_BCE14A93 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,157,12083.87939044586,7744.519495541402,1.1090872080679406,0.38338346216215496,0,0,6761.10905,-0.0034602327761639393,-0.005993368979175836,0.7581408971647124,0.6706294249461795,0.5709042764711928,0.17834394904458598,0.01083152486427393,0.010614262481032793,1.124607996507371,0.0,0.8905182595117451,0.18918381648364074,1.5276062143059426,1,0.0,0.0,0,0,0,0,0,0,0,1,1,YES,SALT,HASH_E73B26E8,CLASSIC,GRAN,MONOBENEFIT,1000,1000,1,0,0.13439773737305014,-0.003831075518366504,0,0.003910419906595388,0,-0.47525315318191835
PPG_ATTR1_DE0C4AF4 | PPG_ATTR2_2BEF0FAC | PPG_ATTR3_E73B26E8 | PPG_ATTR4_8C4F4370 | PPG_ATTR5_E73B26E8 | PPG_ATTR6_BF03469B | PPG_ATTR7_A87D5006 | PPG_ATTR8_FE562895 | PPG_ATTR9_C4CA4238 | PPG_ATTR12_2BEF0FAC,3,1969.6866666666665,1396.0,1.2117666666666667,0.7963395666872213,0,1,1969.6866666666665,1.4323471511812964,0.5797500000000001,0.9168785745740139,0.9168785745740139,1.4179308713491037,0.0,0.0,0.0,4.560665872585858,0.23484357222086114,0.2214700163896545,0.07889818059180106,1.2659596986628208,1,0.0,0.0,1,1,1,1,1,1,1,1,1,YES,SALT,HASH_E73B26E8,CLASSIC,GRAN,MONOBENEFIT,1200,1200,1,0,0.0,1.0770869168698636,1,0.2481722175052244,1,0.090839863111425
